WardName,normalization_x.1,normalization_x,normalization_lga_code,normalization_population,normalization_mean_evi,normalization_mean_ndvi,normalization_mean_rainfall,normalization_distance_to_water,normalization_rh_mean,normalization_temp_mean,normalization_housing_quality,normalization_pfpr,normalization_avgrad,normalization_flood,normalization_ndwi,normalization_ndmi,normalization_elevation,normalization_mean_soil_wetness,normalization_settlement_type,normalization_u5_tpr_rdt,normalization_totalarea,normalization_urbanarea,normalization_urbanpercentage,normalization_building_height
Boku,0.11313868613138686,0.1076388888888889,0.0,0.14737886920079407,0.6801522096184766,0.6669752485181133,0.46980350585527475,3.840058598453284e-14,0.5563466568938885,0.19233619894484552,0.31854683060988453,0.6557116351677675,0.006049007964974196,0.4284712681998304,0.1022488567873383,0.3688962185193369,0.28451880750249037,0.6250264148844372,1.0,0.44428307398149264,0.06734662149493924,1.0958008450932898e-16,3.047607654418407e-10,0.5242016557640891
Bono,0.11678832116788321,0.1111111111111111,0.3333333333333333,0.1166519618655491,0.694260905767223,0.6667320787469363,0.8431685311178433,2.718415717888478e-14,0.598054723112333,0.1947008041320746,0.40836203632947027,0.7065288851553091,0.010194103918216764,0.0612239598695458,0.09331285433455123,0.515123500961058,0.06839219331035327,0.8295036007505389,1.0,0.28646138346322025,0.031832374390105854,1.0,1.0,0.17658011104129862
Bosso 1,0.12043795620437957,0.11458333333333333,0.16666666666666666,0.33702178761365587,0.4486514187654622,0.45436136951861533,0.36162579420490304,1.0035242497372586e-14,0.447473946778564,0.20598595028637867,0.008055187317606249,0.553475519428775,0.2873112147858047,0.24581094928839692,0.20169246171781627,0.40080168409711375,0.1328737083279205,0.7899899872603613,1.0,0.400871160071032,0.04443030623863617,1.0,1.0,0.42307059813682985
Bosso 2 Central,0.12408759124087591,0.11805555555555555,0.16666666666666666,0.23486630884983947,0.5627522152724869,0.5283796958689895,0.49275383373121767,1.078380205303811e-14,0.45203862087669394,0.17707943920134925,0.125427057202269,0.861880538642826,0.0708680185913385,0.17111660216534588,0.10244206680717818,0.518970331467241,0.09146781155259763,0.8618825635802422,0.14444444463456793,0.39842827654338836,0.0051240748591915965,1.0,1.0,0.03861793509440066
Boyi,0.12773722627737227,0.12152777777777778,0.3333333333333333,0.07951008504276647,0.6412136950970215,0.6801732881207725,0.8940234266583601,8.001791170538068e-14,0.7930324673181405,0.17625297554977476,0.06366523284205246,0.499768846332549,0.20276893543709731,0.12020473083915913,0.11863938555806983,0.4370175871146073,0.007752619312243206,0.8690172097893636,1.0,0.12943677858035066,0.023079200207247998,1.0,1.0,0.12238526114374407
Bunsuru,0.13138686131386862,0.125,0.041666666666666664,0.10590520304879543,0.658913042283525,0.6543224578124213,0.025237145569617474,2.2063802228204232e-14,0.36217536042272047,0.7421305688679565,0.8357933282078779,0.5524029872548261,0.004265143442489476,0.5749953453792278,0.10933199516427039,0.07462745234831786,0.18806025317878597,0.7655885387598637,1.0,0.621097213537093,0.032393413434494714,1.0,1.0,0.015756287234533563
Bussa,0.13503649635036497,0.1284722222222222,0.125,0.4006813224517805,0.6632619240785115,0.7007450093575958,0.5760536351195082,2.7612985284545076e-14,0.6323198526690477,0.5417658746300679,0.08741567257688258,0.30620762075149954,0.2761700807693363,0.49399202023087957,0.1714868416465763,0.14838708055740435,0.24565821667404678,0.6225354556155314,1.0,0.34557689695367794,0.08057889847904519,1.9576891642267172e-18,3.4237241116992154e-11,0.0179122317649075
Central,0.1386861313868613,0.13194444444444445,0.4166666666666667,0.08691762860573977,0.41853635323394495,0.5474507644803579,0.48141759631913755,8.801661282368153e-14,0.1950401221991371,0.628406701801223,0.007123729221904654,0.6251342891116469,0.6354852251740687,0.003302913948281731,0.3204007905272811,0.23007649276550746,0.07242505421741499,0.8603596711826574,0.6543209880768176,0.28892441966324955,7.715488794224553e-05,1.229703811997385e-16,2.6567644270404708e-14,0.016811148805075768
Chachanga,0.14233576642335766,0.13541666666666666,0.16666666666666666,0.293140210278656,0.6326669537242127,0.6374182649145214,0.39631938859908283,6.126424289441748e-14,0.49572716220630486,0.2128141069725094,0.09400846785624954,0.9853872639752953,0.0860089059331631,0.23788180643360343,0.13253019626493195,0.3911461858344314,0.1726961280951066,0.7899899872603613,0.4444444447901234,0.3498657113475658,0.014529036313033738,2.2113059133447504e-17,1.6637389737240675e-11,0.13548653099550742
Chenian,0.145985401459854,0.1388888888888889,0.08333333333333333,0.24117099232899541,0.5686265522327623,0.5680360803580049,0.5142277267783757,2.625753060571609e-14,0.5849220952298689,0.101241659492397,0.011433880091679359,0.2666945939022682,0.2091790453687628,0.19219790007994858,0.11984011702297193,0.32988405037309565,0.38691650214569706,0.22388828051507131,0.6410256407464386,0.38175619303403646,0.002023906033123075,2.8110433553727467e-17,2.077864284704011e-12,0.0033341651980221083
Chimbi,0.14963503649635038,0.1423611111111111,0.75,0.15329142465014828,0.7017764347682028,0.7060234954934884,0.8537276887350487,1.532050967401924e-14,0.5896338014585003,0.1836124270160725,0.4225917821567429,0.7923488856517358,0.0057255351130098215,0.05168610003417195,0.09288161834254155,0.46477265478575913,0.015535034646220018,0.8690172097893636,1.0,0.4024035092190674,0.04063489031367583,1.0,1.0,0.02364124219005138
Cikin Gari,0.15328467153284672,0.14583333333333334,0.7916666666666666,0.30876406146606866,0.5771440082036441,0.6055001720901857,0.4711275296805696,2.0316821568569118e-14,0.20968985197305307,0.4104960715296568,0.6203488789514391,0.779415888932636,0.012847110589701505,0.35782125821299965,0.127473247100578,0.2720798359329477,0.09739611515871074,0.91768510616007,1.0,0.6591729279193118,0.05943099943853795,8.216996440416174e-17,2.0677531477399402e-10,0.05156455882907731
Dabban,0.15693430656934307,0.14930555555555555,0.5,0.06014876357130603,0.8580755896164919,0.8714514359552828,0.7374262532045591,2.483224998636446e-14,0.5170735292331547,0.33503217443301897,0.619311290341109,0.8017394835684066,0.002020604425339644,0.06552231363725372,0.01825895014605723,0.410817255892883,0.3237189647512112,0.5280582460237188,1.0,0.5229957004375926,0.031833456115746686,9.089628105421564e-17,1.211086952537015e-10,0.017049264015547558
Dandaudu,0.16058394160583941,0.1527777777777778,0.7083333333333334,0.1158983408082739,0.6920790639138394,0.6870219673995508,0.6983717783723472,3.376376180498091e-14,0.5828369147146032,0.1618981083549007,0.3609239878716378,0.8088193196273293,0.005752849614018558,0.09495565280069074,0.09591969384469576,0.3627868552117813,0.043169876914394764,0.8642607789832827,1.0,0.2480167509763857,0.05416426794025107,1.0,1.0,0.013893821897808856
Dangunu,0.16423357664233576,0.15625,0.7083333333333334,0.15973090213954858,0.7346084242813726,0.7356334660294199,0.7280547115109671,2.0647371795463727e-14,0.604858292699383,0.08597178334440982,0.4686904581896094,0.604951934581976,0.00620498495826251,0.31542557792058,0.15979238166390647,0.47862921061314434,0.03088547795340273,1.0,1.0,0.46819414153926026,0.047690616938875434,3.094029851130923e-15,5.645658406006774e-09,0.05444475079531876
Danragi,0.1678832116788321,0.1597222222222222,0.8333333333333334,0.3434796461044531,0.3964019383911148,0.427752302091011,0.02654576792689565,2.704911783779901e-14,0.07190753946435995,0.7545406247321251,0.49316081812706253,0.7950063123098238,0.0045187628684427925,0.9113574805761885,0.16523716678091657,0.08069694451992511,0.07391879650386876,0.7343216218105394,1.0,0.42846371387706345,0.07430405907868552,1.0,1.0,0.1806885640864797
Dassun,0.17153284671532848,0.16319444444444445,0.5,0.1271781486655393,0.7812129881352767,0.821682911229741,0.6852037081202708,1.633379895369378e-14,0.6019443862525335,0.2940042143245,0.7516723271284381,0.8051717405821769,0.0009372703549229883,0.08726981290846218,0.04317998021692784,0.36434982253424336,0.20520781528733423,0.6083399265659425,1.0,0.5757071773274016,0.14986322713810452,5.2034014715479186e-17,3.5027578075909587e-10,0.04898807383243937
Daza,0.17518248175182483,0.16666666666666666,0.7083333333333334,0.12682890963899712,0.6725088871411402,0.6631319668690745,0.8631841681641277,2.1053355790693083e-14,0.5972059472825563,0.16334441974515743,0.47238140198374673,0.894316004041408,0.0025324429698512464,0.09250979270978794,0.1147156121309668,0.36000781824289585,0.014259767266556447,0.8690172097893636,1.0,0.6573263032366737,0.012952074883721151,1.0,1.0,0.04006857710049411
Diko,0.17883211678832117,0.1701388888888889,0.3333333333333333,0.11663358086415214,0.5664598264097974,0.5827917269927994,0.9941063351868675,2.2604119218500104e-14,0.7930324673181405,0.17625297554977476,0.024345589465192247,0.5235607731061844,0.1336769976951989,0.0924346641246733,0.12104099930567215,0.4444999910100543,0.006725205481831854,0.8690172097893636,1.0,0.3275777772484383,0.011613871504732882,1.2401872467934446e-16,5.86525031755891e-11,0.04883935818729273
Dogon Kurumi,0.18248175182481752,0.1736111111111111,0.9583333333333334,0.07626890179643654,0.6792988705440862,0.7359723693106952,0.9554707392746603,2.9843033185045146e-14,0.7930324673181405,0.17625297554977476,0.03674529772727966,0.7399024995960305,0.045840381991117375,0.2869250621334117,0.1365781353238387,0.3976291949530495,0.0029133968539398255,0.8690172097893636,1.0,0.3816503661534803,0.006376845789415278,1.0,1.0,0.08499368058677034
Doko,0.18613138686131386,0.17708333333333334,0.5,0.17768914050437468,0.637650512814919,0.6564917910387071,0.5328136355690375,1.7975111495231095e-14,0.5874951547761768,0.032684625165817556,0.19198346326621318,0.3726503149276714,0.003771132456770388,0.3357856002611306,0.06587911280291073,0.3166616769996522,0.40543960964499887,0.0,1.0,0.4685151234951286,0.05655203514819923,1.0,1.0,0.03365804590583852
Dokoza,0.1897810218978102,0.18055555555555555,0.08333333333333333,0.15491507977354607,0.6720292803985609,0.7299681914955631,0.5357611744298655,8.06582452404289e-15,0.5874951547761768,0.032684625165817556,0.009087104702492172,0.31823263644017974,0.2008970924948903,0.11724769712414228,0.1310683495101125,0.3342051148301195,0.2725464969338691,0.22388828051507131,0.12500000019444446,0.2778004505948951,0.00741796339345279,2.2055651021529102e-17,8.06252281170397e-12,0.055702527575623134
Dugge,0.19343065693430658,0.1840277777777778,0.8333333333333334,0.04401024434477857,0.5572933461753462,0.5873130106085072,0.06422514535114728,3.3401018741815344e-14,0.08082302299238762,0.7553769276013134,0.640751068042805,0.7323201155725744,0.006149266093240354,0.5809959249355554,0.0977422240255063,0.12998085753816138,0.10772371118289233,0.7751147855901499,1.0,0.7567720424272857,0.04923815946498757,1.0,1.0,0.07929043788753454
Dukku,0.19708029197080293,0.1875,0.8333333333333334,0.443741881724383,0.578527185620067,0.6131858698976319,0.0006394566388403938,1.9557588028662008e-14,0.03678026770719611,0.8645782078634656,0.8541866287289582,0.8723085754245288,0.006410464926765236,0.5614062149618292,0.08715927702127844,0.10773832238134384,0.13168889955901356,0.8159079493697605,1.0,0.4879353471594195,0.24216448391671289,1.2434619960416824e-16,1.2330940813948553e-09,0.14148558736652372
Duma/Zabo,0.20072992700729927,0.1909722222222222,0.4583333333333333,0.33724848663088497,0.7425031249910844,0.75531082850977,0.5757458378434241,1.2112487719110443e-14,0.7526254120772655,0.155748834713129,0.594474842641822,0.5370065399337705,0.006215508593485643,0.1908247337642823,0.051452746320157124,0.4242950212465026,0.2886398018797487,0.4600628469598658,1.0,0.3540143063657752,0.13279603864110576,1.0,1.0,0.8599621052540377
Dzwafu,0.20437956204379562,0.19444444444444445,0.375,0.14081072470161507,0.6202887954406012,0.6051626046748851,0.294789547230824,2.4351887167030438e-14,0.5417949483121843,0.06464117885618684,0.40733057608160095,0.5288583267124258,0.007552755500439623,0.41640155918351773,0.08605547171949023,0.3189436696638859,0.44371563620507354,0.0,1.0,0.2838811569923275,0.020740372489140364,1.0,1.0,0.8756225442450704
Ebbo,0.20802919708029197,0.19791666666666666,0.4583333333333333,0.08508565546650981,0.7502640749233879,0.7660253427451891,0.5026354341265303,7.583534151383795e-14,0.8000766349991356,0.05649462060876672,0.6210066767482554,0.3740604542486969,0.002483741812837097,0.15144687943390792,0.08059328932587095,0.5389704837516063,1.0,0.43954164276902247,1.0,0.28415053373648996,0.07229699035959453,1.0,1.0,0.8606764486720937
Edo Kota,0.2116788321167883,0.2013888888888889,0.2916666666666667,0.1709555669926231,0.6560747167290676,0.6259813974180218,0.4987909765994768,2.4123553692454015e-14,0.5769712310076378,0.16427582994662074,0.4608291266260998,0.4913203123216589,0.00911331054443652,0.3207004993306041,0.08073387280575879,0.29778895464233085,0.37471408209301615,0.22388828051507131,1.0,0.4999813250459559,0.06668378163131201,2.3147477140589106e-16,6.116254538644359e-10,0.8036130974129105
Edotsu,0.21532846715328466,0.2048611111111111,0.375,0.131215841972404,0.5849767618231153,0.6854660423843055,0.252991971964712,3.226572336523805e-14,0.5612967329177135,0.054290720090223316,0.6628300201570518,0.19134336923731504,0.004229339180621724,0.6489661532958972,0.10424209674681773,0.37486790924346336,0.5618639103361366,0.2300314234799329,1.0,0.28581521665692144,0.01652994711988362,1.0,1.0,0.9425155994963405
Edozigi,0.21897810218978103,0.20833333333333334,0.2916666666666667,0.26373673504399187,0.6414328122108043,0.6472400149092091,0.555256078174025,4.0896512439871054e-14,0.6052258723412696,0.0937051097660454,0.32734607843195024,0.3467983678752235,0.007008358746813837,0.38796188923315833,0.0893401822286034,0.25990529703721726,0.3782513475574154,0.22388828051507131,1.0,0.4378578010467725,0.020104365781560555,1.0,1.0,0.8978465322878715
Egbako,0.22262773722627738,0.21180555555555555,0.5,0.13556601230301693,0.7543441662209508,0.7631882254648109,0.6256202386281865,2.4487014484560862e-14,0.5163495087056698,0.3099956075741756,0.6971207525451945,0.7887117190564081,0.0037229182442541395,0.15063001255294522,0.049209805316596814,0.3566523529445223,0.38429165613017907,0.5280582460237188,1.0,0.6481669396349047,0.09143016463171463,4.786143169514475e-17,1.988893713440137e-10,0.6001541532394669
Egwa/Gwada,0.22627737226277372,0.2152777777777778,0.875,0.4617552630934,0.6445394874012838,0.6363229627181658,0.600945770360975,1.3272801371563256e-14,0.5883907132454917,0.1301678490126511,0.3099320156059431,0.804362872662055,0.010179904602024155,0.2235577028942504,0.1167677757170567,0.4124555196999515,0.04719783654015782,0.9337751399001232,1.0,0.4180259485147113,0.0557784713786181,1.7258440740245333e-17,5.595576035127976e-11,0.8804300423434744
Ekobadeggi,0.22992700729927007,0.21875,0.0,0.05574957723696787,0.6679182313987232,0.664400914413947,0.38913774902093495,9.332007826903004e-14,0.5727652260938572,0.14894035646222023,0.5274125594411028,0.5691815445606953,0.026908232836234787,0.2817681025482808,0.11013363257145914,0.3737778662145557,0.4180620162423571,0.4600628469598658,1.0,0.3048367928075817,0.0045327796997414755,9.21612739540131e-16,1.6408046370527831e-10,0.5864862911564054
Ekossa,0.23357664233576642,0.2222222222222222,0.0,0.13235546405901527,0.6028916741965806,0.574250671458785,0.3047186103859008,2.9522399050713823e-14,0.5417949483121843,0.06464117885618684,0.11972679707418232,0.45263987366010056,0.015280492365984038,0.44113552903618586,0.10020330966677383,0.31571607801090495,0.4101012092587309,0.2300314234799329,1.0,0.23316344373830714,0.00862426795368847,6.524462704622606e-17,2.389236043120544e-11,0.7785808760343741
Ekowugi,0.23722627737226276,0.22569444444444445,0.0,0.09086341690561968,0.6092293408427167,0.5935539810385966,0.35312627083263337,1.0,0.5417949483121843,0.06464117885618684,0.07517014365460319,0.49322535565471376,0.06777202413226689,0.05406467279664661,0.20578714187388947,0.3591942421052486,0.5202594108097185,0.4600628469598658,1.0,0.1966402958762409,0.0006106645611669014,9.510377782199631e-17,1.9341658791737777e-12,0.6973343067688371
Ekowuna,0.24087591240875914,0.22916666666666666,0.0,0.10861333725461363,0.6308503931203678,0.6222662271974665,0.35312627083263337,6.894458690490192e-14,0.5417949483121843,0.06464117885618684,0.11477867915804671,0.5444441510310531,0.08641590714432566,0.13921086525168974,0.15119011415805472,0.32419392715616285,0.4326959446871914,0.4600628469598658,1.0,0.2696865916003733,0.019559259182120384,1.1084000071607583e-16,8.915144980080023e-11,0.013853172542800584
Enagi,0.24452554744525548,0.2326388888888889,0.25,0.08664804058525108,0.758452036480993,0.787691369889388,0.634948987556233,7.037373350985031e-15,0.6514072743087851,0.2394970391037707,0.45265446268099413,0.5479061501338789,0.011862654544650256,0.183458413292278,0.05434945763852662,0.2669864935895638,0.23934481601989693,0.4667840203535796,1.0,0.5154756513444188,0.018552770980157625,9.089750520095895e-17,7.036819530758529e-11,0.014723921382540077
Erena,0.24817518248175183,0.2361111111111111,0.875,0.2257799671592775,0.5835815970448543,0.606142771454997,0.501476324780044,4.9413948901334204e-14,0.5914249183971297,0.09923453566913487,0.8286368812064022,0.710871157659887,0.007165512187277503,0.2457244092954171,0.11193739924384116,0.37130279600349086,0.10381893613193864,0.9337751399001232,1.0,0.7733476386387859,0.048296672001458284,1.0,1.0,0.012587530924949663
Essa,0.2518248175182482,0.23958333333333334,0.375,0.17684974144058035,0.6471151194111177,0.6278072451137852,0.2903310159410475,1.1352997838978496e-14,0.5261895110587427,0.12479584293438807,0.38257099994091187,0.677140923609311,0.009086412257194705,0.3867741178350165,0.08327522367925175,0.37545265360307406,0.4363108731254029,0.41258884794638356,1.0,0.33322646048162613,0.04942185402967476,1.0,1.0,0.01178285291042696
Etsu-Audu,0.25547445255474455,0.24305555555555555,0.2916666666666667,0.2443141435678749,0.7061672097406043,0.6749954496138652,0.4301383903220061,8.684924009317641e-15,0.5823490363679277,0.16979870147595574,0.27207354330637473,0.5558608630637699,0.006441320232556444,0.30588474921136505,0.048243199853034706,0.2976065158586122,0.3493072577429985,0.44777656103014263,1.0,0.40036892522864426,0.0467265424111038,3.5890618058596307e-16,6.558021521915432e-10,0.018423666246356597
Etsugaie,0.2591240875912409,0.2465277777777778,0.0,0.11700120089209126,0.6233930331799771,0.5969576435446144,0.313363004063771,1.8825617088416304e-14,0.5449060112928332,0.1904897797902718,0.4413504904461542,0.6685944772275509,0.008483606187879949,0.5231968504265635,0.10310354124998707,0.3667746148259013,0.39847458182481343,0.42445734769975424,1.0,0.3804105588414943,0.04861780283251547,1.0,1.0,0.015315674656696547
Etsutasha,0.26277372262773724,0.25,0.25,0.10130995269955641,0.758142501705832,0.7773095585948161,0.7080221246631557,1.5786009350200133e-14,0.5920130462347689,0.2225348787821797,0.5270363834707791,0.5937268379063667,0.0050267301249289215,0.17979460539781927,0.06759769048553631,0.3230488403473649,0.18329784001690122,0.3453361482086493,1.0,0.3525169891814815,0.04005060740081007,1.0,1.0,0.021596253133871198
Fazhi,0.2664233576642336,0.2534722222222222,0.25,0.016058868220473983,0.8650575448845573,0.9290217670714299,0.6634825094096487,2.5624279936090375e-14,0.581506944065671,0.2921741887612945,0.47008796539587067,0.6982391749874358,0.004501002259945634,0.12916254024910037,0.05373161389758619,0.4137504712380364,0.1760735164287336,0.6083399265659425,1.0,0.22641199710598672,0.01851278894026488,1.0,1.0,0.01203509264156701
Fogbe/Kusoyaba,0.27007299270072993,0.2569444444444444,0.0,0.2542153763203686,0.7665302063376113,0.7432807671542697,0.47188942376927046,2.3431843300941522e-14,0.6439955269859035,0.1757413592048352,0.4226271555617487,0.5508726335272311,0.006667525280830908,0.29393499020080316,0.08699180006647307,0.3524663212011958,0.3790338392056999,0.2300314234799329,1.0,0.38777453830111686,0.03674924757916188,1.0,1.0,0.010857981616797678
Fuka,0.2737226277372263,0.2604166666666667,0.7083333333333334,0.10257211479548073,0.720546374946024,0.6934803795430073,0.8065520605470884,2.0906769787171652e-14,0.5972059472825563,0.16334441974515743,0.6077769378807701,0.8235323196597447,0.0016870704927427968,0.0573297244931913,0.10696501628045314,0.40244225008201284,0.02534560650639679,0.9345086071203584,1.0,0.6153323462903212,0.04287788166307394,1.0,1.0,0.026369016462043794
Gaba,0.2773722627737226,0.2638888888888889,0.5,0.12992917187461706,0.7104889169483249,0.7329943822090297,0.4787107474454031,2.6652890896502748e-14,0.584902046016043,0.04220862028020658,0.3568171985995274,0.5756801094595874,0.0057525060821751895,0.27393399581027167,0.06955154215909551,0.3788500044429977,0.5573551572289553,0.0,1.0,0.45891424916047946,0.03731756928971857,1.0,1.0,0.015424138015371977
Gabas,0.28102189781021897,0.2673611111111111,0.4166666666666667,0.3140087738646668,0.5241851528866492,0.5690926902720302,0.5857280544131169,5.713556221565561e-14,0.20553954084071502,0.5932623641159067,0.08995044144951483,0.9534166070744976,0.0725271330065628,0.5820932839431767,0.12429958639780243,0.15255835369642415,0.09520175731109809,0.809102008863062,0.7407407402798354,0.24644001710668617,0.015890067745677697,1.2435587538204732e-16,8.058523149166559e-11,0.020435219252708862
Galkogo,0.2846715328467153,0.2708333333333333,0.875,0.2662733132367718,0.5839549323275769,0.5011240627356676,0.5713248929808188,4.609793910872891e-14,0.42903480198667654,0.08624727378059532,0.8174389448078633,0.5720127703214477,0.008259898300257485,0.24671077529320468,0.2781282508388278,0.6250212925755378,0.052889762125948626,0.9668875699500613,1.0,0.6862209826655844,0.1094587167851161,1.0,1.0,0.01838692153802948
Gallah,0.28832116788321166,0.2743055555555556,0.041666666666666664,0.11466681371467784,0.5328836878862799,0.5497009655424003,0.0,5.887299773777256e-14,0.2196278755183377,0.8096774869091504,0.7325028001951321,0.39057677006368297,0.003434245643626289,0.7866237541283035,0.09115026373091413,0.07487265777888402,0.23570333286264214,0.7522888889918636,1.0,0.5988985518922975,0.07396167337296805,1.0,1.0,0.0461689284549545
Garam,0.291970802919708,0.2777777777777778,0.9583333333333334,0.10359532387324462,0.5496286808425768,0.5806630666123975,0.9389951445334838,3.044968848214214e-14,0.8520190166382517,0.20573013828541786,0.020712714883388772,0.8543431755512487,0.0390567198987652,0.3635250564929801,0.13854665358469545,0.39788365607815895,0.0,0.8690172097893636,1.0,0.25065096337383397,0.007060044134865802,1.0,1.0,0.02331074387293978
Garatu,0.2956204379562044,0.28125,0.16666666666666666,0.48879371614832245,0.6028315159787356,0.5966214333038585,0.34263444901814366,2.6834335889114767e-14,0.4864507825639101,0.23421358598402292,0.2904954889382054,0.9008165037166601,0.011458777680604186,0.4126959158909938,0.11072049301365919,0.44120969143925215,0.22276347030664506,0.6188832719195756,0.7407407402798354,0.35577801540152487,0.08287138394742245,1.0,1.0,0.013253468452786384
Gawu,0.29927007299270075,0.2847222222222222,0.3333333333333333,0.03319608852290273,0.5756300330379593,0.6557764752728222,0.7808755213398137,1.7571807149092497e-14,0.6389028747447121,0.18030658006674843,0.031102907945433047,0.7996823949062332,0.03591270878542593,0.059935939140770035,0.19683725353770165,0.4011021036217465,0.11091975210324587,0.8690172097893636,1.0,0.21149799987280446,0.003404479921089273,1.0,1.0,0.016511907575281683
Gazhe 1,0.3029197080291971,0.2881944444444444,0.25,0.1012731906967625,0.6040238242703151,0.6450563879396617,0.572905761642411,2.6588166093092446e-14,0.665346349925889,0.0887266570783422,0.2993988813331417,0.40171341075779693,0.004577413522263827,0.44516116119541144,0.12952445964737536,0.2366722997884695,0.6271347862830957,0.0,1.0,0.3376852688323834,0.035808802287419124,1.0,1.0,0.021083425436627147
Gazhe 2,0.30656934306569344,0.2916666666666667,0.25,0.0465100605347646,0.5184985497325536,0.6048440533446054,0.6097151477844998,4.602337697612827e-15,0.6229565899063623,0.1547255943662705,0.2654771709802847,0.37318902553887573,0.0043367862340446504,0.4980111690984571,0.10463072937231395,0.16606778280456808,0.46841391165440077,0.16261405484493216,1.0,0.42554192411278613,0.024572778064308333,1.0,1.0,0.02461991728569959
Gbadafu,0.3102189781021898,0.2951388888888889,0.2916666666666667,0.17768301350390903,0.692394947953783,0.736282354822616,0.5335962440698632,3.8332750070013674e-14,0.5884675710745022,0.1618882691372897,0.2263464896542195,0.3950141864418104,0.007725150071983331,0.5040768109355255,0.08800015189658911,0.24403727793230084,0.4180085972726964,0.44777656103014263,1.0,0.6508181268891962,0.029474391497267858,1.0,1.0,0.015397170727874863
Gbakogi,0.31386861313868614,0.2986111111111111,0.375,0.2919209371859912,0.7584209567301313,0.8203373382946774,0.4486825374642993,5.062832503193232e-14,0.584902046016043,0.04220862028020658,0.5931528185344657,0.4733114049012878,0.002678447295920797,0.3102341365270676,0.05428292392324957,0.5357103503451579,0.8045431413348851,0.0,1.0,0.30716526132993804,0.06509003812711939,1.0,1.0,0.09747060865242249
Gbangban,0.3175182481751825,0.3020833333333333,0.25,0.07746366688723869,0.7390998819054275,0.7502267864732944,0.7245103794727609,1.6161651331191172e-14,0.5920130462347689,0.2225348787821797,0.35427873070378807,0.5958638459723723,0.004797354388714238,0.17695785072980563,0.056705361172971765,0.3440927513150185,0.32790833615497506,0.3520388306824793,1.0,0.40138622122347567,0.0370818824582027,1.0,1.0,0.10308227849542674
Gbara,0.32116788321167883,0.3055555555555556,0.6666666666666666,0.08514692547116634,0.656351386792785,0.7539724154808346,0.7432614990959687,5.769276240037513e-14,0.7562744778078886,0.1345658108321215,0.6522452354531648,0.3467460926647681,0.0038763236876733853,0.4126061433624527,0.115199130443483,0.4813408589608133,0.93076153638672,0.16261405484493216,1.0,0.5030200396945613,0.04233472490307688,1.0,1.0,0.01851399065771506
Gbeswa,0.3248175182481752,0.3090277777777778,0.125,0.6316876210082591,0.6305641907490772,0.6522294425888732,0.1386408197206602,2.516352622057088e-14,0.0,0.9963661893395473,0.7599872528493091,0.5815517297892967,0.004715026256850971,0.6136875613395997,0.09270505284106495,0.04829478334109002,0.12534534752983376,0.5979795629753434,1.0,0.5183013257754827,0.44544305203059237,7.080321655391421e-17,1.3607314548839735e-09,0.029699836400962982
Genu,0.3284671532846715,0.3125,0.8333333333333334,0.4045535867460726,0.5568210193180235,0.5967122762705086,0.1938923481507139,2.757342676131301e-14,0.2103982785154808,0.6654794495688999,0.6292360022728201,0.746344856296457,0.0037572822820998142,0.6899743791653669,0.11350602145116323,0.17386260456471883,0.1174242051559598,0.8477797339544788,1.0,0.7431579945532847,0.15316980575573785,1.0,1.0,0.018537581088573018
Gijiwa/Kato,0.33211678832116787,0.3159722222222222,0.875,0.39925373134328357,0.2708284636305788,0.3362217051744415,0.44236428649886367,2.549476810933927e-14,0.40346460776223736,0.264645114543234,0.05419875639593461,0.7968094649730761,0.01961687677630703,0.486026897197441,0.5216885672828868,0.5994971732354197,0.16432141043583115,0.8492152641003469,1.0,0.5074724401839051,0.03562005975734679,1.0,1.0,0.016840828249739172
Gini,0.3357664233576642,0.3194444444444444,0.7083333333333334,0.157733499987746,0.6658767168639054,0.6853128645971093,0.6969819558561906,3.849811521212147e-14,0.5965844031760518,0.13662213074344673,0.40100113340881827,0.9211362228367934,0.005985649205410537,0.14436060414979263,0.0904068916750047,0.3891959270116483,0.03380227550501444,0.8981955831246237,1.0,0.3636192511369905,0.022057376689500283,1.0,1.0,0.019281746422992536
Gogata,0.33941605839416056,0.3229166666666667,0.2916666666666667,0.10972232433889664,0.6646137878176146,0.6579619860106117,0.31558749948464865,5.879147556903939e-14,0.5464665547444308,0.1773746080727622,0.4336641365949276,0.6537262736947688,0.007779541638253896,0.376194189712181,0.08322670115773903,0.393950247241419,0.6079444809422466,0.44777656103014263,1.0,0.43854744230833026,0.03108173238133491,1.0,1.0,0.024668483031558167
Gonagi,0.34306569343065696,0.3263888888888889,0.25,0.07110996740435752,0.5510880529570219,0.6867034561928546,0.6480896871688292,1.0669023575606472e-14,0.661913375793516,0.16985772912465597,0.4383460677567248,0.37414001116515494,0.007339364665526034,0.3425471429111721,0.08651144892772004,0.22609284124677648,0.544327061298685,0.16261405484493216,1.0,0.435920463576142,0.02051764265928359,1.9131457490981627e-16,1.5675366305076064e-10,0.033889375893462526
Gulbiboka,0.3467153284671533,0.3298611111111111,0.5833333333333334,0.7188932186358846,0.5620300745170791,0.5910872851344201,0.32051219494799693,2.3655659508229368e-14,0.1928480093497553,0.6727995441647456,0.5776408648901118,0.9069543257118157,0.004795974651662091,0.666808344470299,0.12828755497714625,0.17226232375540337,0.08243763013332579,0.8603596711826574,1.0,0.5921039860650622,0.16777883674284577,1.0,1.0,0.01948568144154898
